case_id,target_pool,program_text,operation_count,tide_phase,reef_zone,moon_window,spore_mass,branch_pct,plate_pct,free_pct,count_drift,count_splice,count_settle,count_graze,count_mutate,count_pulse,count_bleach,count_limit,operation_bin_private,mass_bin_private,structure_private
rsp_037a15de3968e4,P5,SEED P2 PLATE 15; SEED P1 BRANCH 30; SEED P0 FREE 11; MUTATE P1 0.20 0.02; DRIFT P0 P2 5 0.00; SPLICE P2 P3 P4 6 0.60 0.10; PULSE P2 BRANCH 10 0.12; DRIFT P0 P5 3 0.09; SETTLE P0 0.10; MUTATE P3 0.07 0.06; SPLICE P2 P2 P4 20 0.60 0.05; SPLICE P5 P3 P1 6 0.75 0.05; GRAZE P1 0.22 0.00; SPLICE P2 P2 P0 6 0.40 0.00; BLEACH P3 0.16 0.24; SPLICE P1 P2 P1 6 0.40 0.10; SPLICE P1 P3 P4 10 0.40 0.10; PULSE P3 SILT 7 0.02; PULSE P2 BRANCH 4 0.12; DRIFT P4 P2 16 0.00; PULSE P4 PLATE 4 0.06; GRAZE P3 0.05 0.10; MUTATE P0 0.07 0.02; DRIFT P0 P5 3 0.00; DRIFT P1 P1 3 0.14; PULSE P2 FREE 7 0.06; PULSE P5 BRANCH 7 0.06; GRAZE P5 0.05 0.00; GRAZE P0 0.22 0.04; DRIFT P5 P2 16 0.04; MUTATE P0 0.13 0.06; SPLICE P0 P5 P2 10 0.25 0.00; SETTLE P2 0.18; PULSE P4 FREE 4 0.02; SETTLE P5 0.04; DRIFT P1 P2 3 0.04,36,slack,lagoon,quarter,2.008529,22.399672,18.9521,58.648228,7,7,3,4,4,7,1,0,long,low,pulse
rsp_2a4e8b2e0a2559,P0,SEED P0 PLATE 7; SEED P2 BRANCH 30; SEED P4 BRANCH 15; GRAZE P5 0.05 0.10; GRAZE P4 0.12 0.10; SETTLE P0 0.10; PULSE P5 BRANCH 14 0.12; PULSE P1 PLATE 14 0.12; GRAZE P2 0.00 0.00; SETTLE P2 0.30; DRIFT P2 P3 12 0.09; MUTATE P4 0.13 0.17; DRIFT P2 P5 5 0.00; DRIFT P5 P3 3 0.14; GRAZE P4 0.22 0.00; DRIFT P0 P1 16 0.14; DRIFT P1 P0 12 0.09; GRAZE P1 0.05 0.10; DRIFT P1 P2 3 0.04; SETTLE P2 0.18; SPLICE P3 P0 P4 14 0.75 0.05; MUTATE P3 0.07 0.11; GRAZE P2 0.12 0.10; DRIFT P4 P2 8 0.00; BLEACH P1 0.09 0.13; SETTLE P4 0.30; MUTATE P1 0.07 0.02; DRIFT P0 P3 16 0.04; DRIFT P5 P2 3 0.09; BLEACH P3 0.00 0.00; GRAZE P2 0.05 0.10; SETTLE P2 0.30; BLEACH P3 0.04 0.24; SPLICE P0 P1 P2 20 0.75 0.10; GRAZE P5 0.05 0.18,35,slack,fore_reef,full_moon,3.4,0.0,0.0,0.0,9,2,5,8,3,2,3,0,medium,low,bleach
rsp_50e784b6343580,P3,SEED P3 PLATE 15; SEED P1 BRANCH 7; DRIFT P3 P3 8 0.00; SPLICE P1 P0 P2 10 0.25 0.05; SETTLE P3 0.30; DRIFT P3 P3 8 0.00; SPLICE P0 P1 P2 6 0.60 0.00; SPLICE P3 P1 P2 10 0.25 0.05; BLEACH P1 0.00 0.13; GRAZE P5 0.00 0.00; DRIFT P3 P2 3 0.14; SPLICE P1 P0 P4 6 0.25 0.10; DRIFT P4 P5 5 0.14; SPLICE P2 P4 P2 14 0.40 0.10; DRIFT P4 P5 3 0.00; GRAZE P4 0.05 0.10; DRIFT P5 P5 12 0.00; DRIFT P4 P4 8 0.14; SETTLE P0 0.04; DRIFT P2 P2 3 0.14; PULSE P4 SILT 10 0.20; GRAZE P3 0.05 0.04; SETTLE P5 0.30; SPLICE P2 P2 P5 20 0.25 0.05; SPLICE P2 P5 P0 20 0.25 0.00; PULSE P1 PLATE 4 0.06; LIMIT P0 26; PULSE P3 FREE 14 0.02; SPLICE P5 P3 P4 10 0.25 0.05; SETTLE P4 0.30; DRIFT P3 P1 8 0.14; SETTLE P3 0.30; GRAZE P3 0.00 0.18; GRAZE P4 0.05 0.00; DRIFT P0 P3 12 0.00; GRAZE P1 0.12 0.00; SETTLE P3 0.18; GRAZE P3 0.22 0.18; DRIFT P4 P5 16 0.14; MUTATE P1 0.07 0.06,40,slack,crest,new_moon,3.0332,13.492691,14.842898,71.664411,11,8,6,7,1,3,1,1,long,low,pulse
rsp_d20ab4f6488e60,P2,SEED P1 PLATE 30; SEED P0 PLATE 22; SEED P4 FREE 22; BLEACH P5 0.09 0.24; MUTATE P5 0.20 0.06; SETTLE P1 0.18; SPLICE P1 P0 P3 14 0.40 0.05; DRIFT P0 P1 16 0.00; DRIFT P4 P5 5 0.00; SPLICE P5 P0 P1 20 0.60 0.00; BLEACH P5 0.16 0.24; LIMIT P1 52; DRIFT P4 P0 8 0.04; BLEACH P0 0.00 0.06; MUTATE P5 0.20 0.17; SPLICE P0 P1 P3 14 0.75 0.00; SPLICE P3 P0 P2 10 0.60 0.10; SETTLE P2 0.30; BLEACH P3 0.09 0.06; BLEACH P3 0.00 0.13; LIMIT P0 26; SPLICE P4 P2 P4 14 0.25 0.10; MUTATE P3 0.20 0.11; SPLICE P2 P4 P0 10 0.40 0.05; LIMIT P0 18; SETTLE P4 0.04,26,slack,lagoon,full_moon,2.72,0.0,0.0,0.0,3,6,3,0,3,0,5,3,short,low,bleach
rsp_f2cbc373856c9d,P2,SEED P5 FREE 15; SEED P2 BRANCH 15; SEED P3 BRANCH 22; MUTATE P2 0.20 0.17; DRIFT P3 P2 16 0.09; DRIFT P2 P0 8 0.04; MUTATE P2 0.07 0.06; DRIFT P3 P1 3 0.04; MUTATE P3 0.13 0.17; SPLICE P1 P4 P5 14 0.25 0.10; PULSE P4 PLATE 14 0.20; BLEACH P1 0.04 0.24; SETTLE P4 0.04; DRIFT P5 P4 5 0.04; DRIFT P5 P1 12 0.00; DRIFT P3 P0 5 0.14; DRIFT P1 P1 3 0.14; SPLICE P2 P4 P5 6 0.40 0.05; MUTATE P0 0.03 0.06; PULSE P1 BRANCH 4 0.12; BLEACH P0 0.16 0.06; SETTLE P4 0.10; PULSE P3 FREE 14 0.12; MUTATE P0 0.03 0.17; BLEACH P0 0.09 0.13; DRIFT P2 P3 12 0.09; SETTLE P5 0.10; SETTLE P4 0.04; SPLICE P3 P3 P5 14 0.40 0.10; SETTLE P5 0.18; SETTLE P1 0.04; DRIFT P4 P3 5 0.00; DRIFT P4 P2 8 0.04; SPLICE P0 P4 P0 20 0.40 0.05; GRAZE P2 0.05 0.10; DRIFT P5 P1 8 0.14; BLEACH P2 0.04 0.24; SPLICE P0 P1 P5 10 0.60 0.00,38,flood,crest,new_moon,8.825288,19.271147,38.184549,42.544304,11,5,6,1,5,3,4,0,long,low,pulse
rsp_588c4ba8a745ab,P3,SEED P1 FREE 15; SEED P3 FREE 7; DRIFT P3 P5 16 0.09; BLEACH P2 0.00 0.00; MUTATE P3 0.13 0.06; LIMIT P1 26; DRIFT P1 P2 5 0.04; MUTATE P4 0.13 0.02; MUTATE P3 0.07 0.06; DRIFT P1 P0 5 0.04; MUTATE P3 0.20 0.06; SETTLE P1 0.10; SPLICE P0 P0 P2 20 0.40 0.00; GRAZE P0 0.00 0.04; GRAZE P4 0.12 0.04; LIMIT P4 18; LIMIT P0 18; DRIFT P0 P4 16 0.00; SPLICE P4 P3 P5 10 0.60 0.00; SPLICE P1 P1 P0 20 0.75 0.05; DRIFT P5 P1 3 0.14; MUTATE P5 0.20 0.11; MUTATE P2 0.03 0.02; MUTATE P1 0.20 0.02; DRIFT P2 P3 12 0.14; SPLICE P3 P2 P0 20 0.40 0.10; MUTATE P2 0.07 0.17; DRIFT P2 P3 3 0.09; SETTLE P0 0.10; SPLICE P3 P0 P1 6 0.60 0.05; DRIFT P0 P5 12 0.00; SETTLE P1 0.10,32,slack,fore_reef,quarter,0.88,0.0,0.0,0.0,8,5,3,2,8,0,1,3,medium,empty,splice
rsp_0f36a434cdf905,P1,SEED P0 PLATE 7; SEED P4 PLATE 22; SPLICE P4 P1 P5 10 0.75 0.05; DRIFT P4 P2 5 0.04; DRIFT P2 P2 3 0.14; BLEACH P4 0.04 0.24; SETTLE P0 0.30; MUTATE P5 0.07 0.17; BLEACH P0 0.16 0.24; DRIFT P4 P2 16 0.14; SETTLE P2 0.10; SETTLE P0 0.04; BLEACH P0 0.04 0.06; DRIFT P1 P4 8 0.00; SETTLE P5 0.10; DRIFT P2 P4 8 0.04; SPLICE P0 P5 P4 20 0.25 0.00; PULSE P2 PLATE 4 0.12; DRIFT P5 P4 8 0.14; SETTLE P2 0.30; MUTATE P1 0.03 0.11; SPLICE P4 P2 P0 14 0.40 0.05,22,slack,crest,quarter,0.88,0.0,0.0,0.0,6,3,5,0,2,1,3,0,short,empty,bleach
rsp_45c89f786cfa4e,P5,SEED P3 PLATE 15; SEED P4 FREE 22; SEED P0 BRANCH 30; SEED P1 FREE 7; DRIFT P3 P3 5 0.04; GRAZE P5 0.22 0.10; MUTATE P4 0.07 0.06; SPLICE P4 P2 P3 20 0.40 0.05; GRAZE P1 0.00 0.18; MUTATE P4 0.13 0.06; MUTATE P5 0.07 0.11; DRIFT P1 P1 5 0.14; DRIFT P2 P4 12 0.14; BLEACH P1 0.00 0.13; SETTLE P3 0.10; DRIFT P4 P0 5 0.14; SPLICE P1 P2 P0 14 0.25 0.00; SPLICE P3 P1 P5 6 0.25 0.10; PULSE P3 PLATE 14 0.06; SPLICE P3 P2 P1 6 0.75 0.10; SETTLE P1 0.04; MUTATE P2 0.20 0.02; PULSE P3 SILT 14 0.06; SPLICE P2 P3 P0 20 0.75 0.05; DRIFT P5 P2 3 0.00; MUTATE P5 0.13 0.17,26,slack,lagoon,full_moon,6.972352,3.917387,48.353585,47.729028,5,5,2,2,5,2,1,0,short,low,splice
rsp_f023b828c8cb9b,P0,SEED P1 BRANCH 22; SEED P0 FREE 22; SEED P5 BRANCH 22; SEED P3 FREE 22; PULSE P0 SILT 7 0.06; DRIFT P3 P2 3 0.09; PULSE P1 SILT 10 0.20; MUTATE P1 0.03 0.02; DRIFT P0 P2 8 0.00; LIMIT P4 26; DRIFT P5 P0 5 0.04; MUTATE P5 0.20 0.17; SETTLE P0 0.18; MUTATE P5 0.03 0.02; PULSE P0 BRANCH 10 0.02; PULSE P2 BRANCH 14 0.02; DRIFT P0 P0 5 0.09; DRIFT P2 P4 5 0.04; SETTLE P4 0.10; SETTLE P0 0.04; SETTLE P4 0.30; DRIFT P3 P5 8 0.09; GRAZE P3 0.05 0.04; DRIFT P1 P1 16 0.14; MUTATE P3 0.13 0.11; SPLICE P1 P2 P5 6 0.40 0.00; MUTATE P3 0.03 0.06; GRAZE P2 0.00 0.00; DRIFT P2 P1 12 0.04; DRIFT P5 P4 3 0.00; MUTATE P0 0.13 0.11; DRIFT P3 P1 8 0.14; SPLICE P1 P3 P1 6 0.25 0.10; MUTATE P5 0.13 0.06; DRIFT P5 P3 12 0.09; SPLICE P1 P3 P0 6 0.40 0.00; DRIFT P3 P2 12 0.09; SETTLE P5 0.18; PULSE P4 FREE 10 0.06,39,slack,fore_reef,quarter,13.578152,62.672757,13.655355,23.671888,12,3,5,2,7,5,0,1,long,mid,pulse
rsp_8916933258c990,P4,SEED P3 FREE 22; SEED P2 BRANCH 11; SEED P4 BRANCH 30; SEED P0 BRANCH 11; DRIFT P3 P1 5 0.04; GRAZE P0 0.22 0.04; SETTLE P1 0.30; PULSE P3 PLATE 14 0.20; MUTATE P3 0.20 0.06; DRIFT P3 P1 5 0.09; PULSE P5 PLATE 4 0.02; SPLICE P2 P2 P3 6 0.40 0.10; DRIFT P1 P3 12 0.00; DRIFT P4 P0 8 0.04; DRIFT P2 P1 12 0.04; BLEACH P3 0.04 0.00; SETTLE P5 0.30; SPLICE P3 P3 P2 14 0.60 0.00; SPLICE P2 P2 P1 20 0.75 0.00; SPLICE P0 P1 P3 6 0.40 0.10; DRIFT P2 P0 5 0.04; GRAZE P3 0.05 0.00; BLEACH P1 0.09 0.24; DRIFT P1 P4 16 0.09; SPLICE P4 P3 P4 14 0.60 0.05; SPLICE P0 P1 P3 20 0.75 0.00; SPLICE P3 P5 P1 6 0.40 0.10; SPLICE P5 P4 P5 6 0.40 0.00; DRIFT P5 P1 16 0.00; SETTLE P4 0.30,30,slack,lagoon,full_moon,23.317887,69.730528,14.391976,15.877496,8,8,3,2,1,2,2,0,medium,mid,splice
rsp_9e68b313b11120,P0,SEED P3 FREE 15; SEED P1 FREE 30; SEED P0 FREE 11; SEED P5 PLATE 11; SPLICE P3 P2 P4 20 0.60 0.05; SETTLE P1 0.18; SPLICE P1 P1 P5 14 0.75 0.00; GRAZE P1 0.22 0.10; DRIFT P2 P4 12 0.04; MUTATE P4 0.20 0.06; BLEACH P1 0.04 0.24; PULSE P5 PLATE 4 0.20; PULSE P0 BRANCH 4 0.12; DRIFT P5 P1 8 0.14; PULSE P4 BRANCH 7 0.20; PULSE P4 BRANCH 4 0.12; GRAZE P5 0.00 0.00; DRIFT P0 P4 8 0.04; DRIFT P1 P1 12 0.09; SETTLE P4 0.18; MUTATE P4 0.13 0.11; GRAZE P5 0.00 0.10; SETTLE P1 0.10; GRAZE P4 0.22 0.18; GRAZE P2 0.00 0.10,25,ebb,fore_reef,full_moon,3.0192,0.0,0.0,0.0,4,2,3,5,2,4,1,0,short,low,pulse
rsp_9e72772aa80f67,P0,SEED P5 FREE 15; SEED P0 PLATE 30; SEED P4 BRANCH 7; SEED P1 BRANCH 11; GRAZE P5 0.00 0.04; DRIFT P0 P3 8 0.09; GRAZE P5 0.00 0.04; SETTLE P0 0.30; GRAZE P2 0.05 0.04; GRAZE P1 0.00 0.18; PULSE P1 BRANCH 14 0.06; DRIFT P4 P4 12 0.14; BLEACH P2 0.16 0.00; PULSE P2 BRANCH 4 0.02; GRAZE P2 0.12 0.10; DRIFT P4 P2 16 0.00; MUTATE P3 0.20 0.02; MUTATE P5 0.13 0.06; BLEACH P2 0.04 0.24; SETTLE P2 0.18; DRIFT P1 P5 3 0.09; SPLICE P2 P0 P5 10 0.25 0.10; MUTATE P2 0.13 0.02; DRIFT P0 P1 3 0.00; MUTATE P4 0.13 0.17; PULSE P3 FREE 4 0.12; GRAZE P3 0.00 0.00; SPLICE P3 P2 P5 14 0.25 0.10; SETTLE P2 0.10; PULSE P3 BRANCH 4 0.12; SETTLE P5 0.04; SPLICE P0 P0 P2 20 0.60 0.10; GRAZE P5 0.12 0.04; DRIFT P3 P4 3 0.00; DRIFT P4 P1 12 0.09; GRAZE P1 0.12 0.10; SPLICE P3 P3 P2 14 0.60 0.10; DRIFT P1 P5 16 0.09; GRAZE P5 0.05 0.04; DRIFT P3 P0 16 0.14; SETTLE P0 0.18,41,flood,fore_reef,quarter,8.421349,12.307175,67.112261,20.580564,9,4,5,9,4,4,2,0,long,low,pulse
rsp_0f6f63b68fa4fd,P3,SEED P2 PLATE 22; SEED P4 PLATE 7; SEED P0 FREE 15; SEED P5 FREE 30; PULSE P3 FREE 7 0.02; MUTATE P4 0.13 0.11; PULSE P0 FREE 10 0.20; SPLICE P2 P1 P2 20 0.60 0.10; BLEACH P2 0.16 0.06; LIMIT P1 18; SPLICE P0 P2 P4 10 0.40 0.05; BLEACH P0 0.00 0.24; SPLICE P0 P4 P2 6 0.40 0.10; GRAZE P4 0.05 0.18; DRIFT P5 P5 3 0.14; PULSE P0 FREE 14 0.12; DRIFT P0 P3 3 0.14; DRIFT P5 P5 3 0.09; DRIFT P4 P4 12 0.14; GRAZE P1 0.00 0.18; SETTLE P3 0.18; DRIFT P4 P3 8 0.04; SETTLE P5 0.18; SETTLE P1 0.18; SETTLE P1 0.30; SPLICE P0 P1 P4 10 0.60 0.10; GRAZE P2 0.12 0.10; SETTLE P5 0.18; BLEACH P2 0.00 0.13; SPLICE P0 P4 P3 14 0.75 0.00; MUTATE P0 0.07 0.06; PULSE P2 FREE 14 0.02; GRAZE P0 0.22 0.18; LIMIT P2 52; DRIFT P5 P3 16 0.00; DRIFT P1 P1 3 0.09; DRIFT P1 P2 8 0.04; DRIFT P2 P3 8 0.14; MUTATE P4 0.07 0.11; DRIFT P1 P5 5 0.04; DRIFT P5 P1 12 0.14,41,slack,crest,new_moon,31.980105,3.750005,8.480218,87.769777,11,5,5,4,3,4,3,2,long,mid,pulse
rsp_b389ac399e2f00,P1,SEED P4 PLATE 22; SEED P0 PLATE 30; SEED P5 PLATE 7; GRAZE P1 0.22 0.10; MUTATE P5 0.03 0.11; PULSE P5 BRANCH 4 0.20; GRAZE P2 0.05 0.10; MUTATE P2 0.07 0.06; SPLICE P4 P3 P5 20 0.60 0.10; PULSE P2 FREE 7 0.06; GRAZE P1 0.22 0.18; SPLICE P5 P4 P1 10 0.60 0.10; PULSE P2 FREE 7 0.20; DRIFT P2 P0 12 0.14; SETTLE P4 0.18; SETTLE P0 0.10; DRIFT P5 P0 5 0.04; PULSE P2 BRANCH 7 0.20; PULSE P2 BRANCH 14 0.02; LIMIT P0 18; MUTATE P0 0.07 0.11; MUTATE P1 0.13 0.06; PULSE P5 FREE 4 0.20; SPLICE P0 P4 P0 14 0.25 0.10; BLEACH P1 0.09 0.00; SPLICE P5 P2 P1 10 0.25 0.05; SETTLE P3 0.30,27,flood,crest,quarter,7.552646,14.467222,21.478695,64.054082,2,4,3,3,4,6,1,1,medium,low,pulse
rsp_dc677507c8dded,P2,SEED P4 FREE 22; SEED P1 PLATE 30; SPLICE P4 P2 P3 20 0.25 0.00; SPLICE P3 P3 P1 10 0.25 0.10; DRIFT P2 P1 5 0.04; BLEACH P0 0.09 0.00; PULSE P3 SILT 4 0.06; SETTLE P3 0.10; GRAZE P3 0.00 0.04; LIMIT P5 52; SETTLE P3 0.10; GRAZE P1 0.12 0.10; DRIFT P4 P3 8 0.00; GRAZE P1 0.05 0.10; PULSE P5 FREE 10 0.06; SPLICE P3 P4 P0 6 0.75 0.05; DRIFT P4 P2 3 0.00; DRIFT P1 P1 5 0.04; DRIFT P1 P3 16 0.04; MUTATE P0 0.03 0.06; DRIFT P0 P4 3 0.04; SPLICE P5 P3 P0 14 0.75 0.05; PULSE P3 FREE 10 0.12; DRIFT P3 P5 5 0.09; SETTLE P5 0.10; SPLICE P0 P1 P5 6 0.40 0.00; PULSE P2 SILT 10 0.06; DRIFT P4 P3 16 0.00; SETTLE P5 0.18; SPLICE P3 P0 P4 14 0.25 0.05; SETTLE P1 0.30; PULSE P3 FREE 14 0.06; PULSE P0 SILT 14 0.06; SETTLE P5 0.30,34,flood,lagoon,quarter,14.886467,2.932956,6.875233,90.191811,8,6,6,3,1,6,1,1,medium,mid,pulse
rsp_ce278d4c67346a,P5,SEED P1 BRANCH 7; SEED P3 PLATE 15; MUTATE P4 0.20 0.11; SPLICE P1 P1 P5 14 0.75 0.05; SETTLE P5 0.10; MUTATE P0 0.20 0.02; DRIFT P1 P0 16 0.04; SPLICE P3 P3 P0 14 0.75 0.00; PULSE P1 FREE 14 0.12; PULSE P1 BRANCH 7 0.06; PULSE P1 SILT 7 0.20; DRIFT P5 P2 8 0.04; SETTLE P0 0.30; GRAZE P1 0.05 0.18; GRAZE P2 0.22 0.00; SPLICE P3 P2 P1 6 0.60 0.00; DRIFT P3 P3 5 0.04; GRAZE P4 0.22 0.18; DRIFT P1 P4 5 0.09; DRIFT P4 P3 12 0.04; BLEACH P0 0.16 0.13; SPLICE P0 P1 P2 14 0.25 0.10; LIMIT P3 26; GRAZE P4 0.05 0.18,24,slack,fore_reef,new_moon,0.0,0.0,0.0,0.0,5,4,2,4,2,3,1,1,short,empty,pulse
rsp_7b76ad8e48fc72,P1,SEED P4 FREE 22; SEED P3 BRANCH 30; SEED P0 FREE 11; SEED P5 PLATE 22; DRIFT P5 P2 5 0.00; MUTATE P2 0.07 0.06; DRIFT P4 P3 16 0.04; MUTATE P4 0.13 0.11; GRAZE P5 0.00 0.04; SETTLE P2 0.10; DRIFT P3 P3 5 0.00; SPLICE P4 P0 P1 10 0.40 0.05; SPLICE P5 P1 P0 6 0.60 0.00; SETTLE P5 0.30; DRIFT P2 P5 3 0.09; MUTATE P0 0.03 0.06; SPLICE P2 P2 P4 20 0.60 0.05; MUTATE P2 0.07 0.17; DRIFT P1 P0 12 0.14; SETTLE P5 0.30; DRIFT P2 P4 3 0.14; SPLICE P0 P1 P0 10 0.60 0.00; GRAZE P5 0.05 0.00; PULSE P2 PLATE 7 0.02; DRIFT P2 P0 12 0.00; BLEACH P3 0.16 0.13; MUTATE P3 0.13 0.02; PULSE P4 BRANCH 4 0.02; GRAZE P5 0.05 0.10,29,flood,fore_reef,quarter,6.38464,2.755178,11.618866,85.625956,7,4,3,3,5,2,1,0,medium,low,splice
rsp_42de4f420f2f3e,P1,SEED P3 BRANCH 30; SEED P2 FREE 11; SETTLE P2 0.04; MUTATE P3 0.20 0.17; MUTATE P0 0.20 0.02; DRIFT P3 P3 12 0.04; BLEACH P1 0.04 0.24; SPLICE P2 P3 P2 20 0.25 0.05; SPLICE P2 P4 P2 14 0.40 0.05; PULSE P4 SILT 4 0.12; SETTLE P3 0.10; GRAZE P4 0.05 0.00; SPLICE P3 P0 P2 20 0.75 0.10; PULSE P1 SILT 10 0.02; MUTATE P5 0.20 0.02; SPLICE P1 P4 P0 6 0.40 0.00; MUTATE P4 0.07 0.02; GRAZE P2 0.05 0.00; SPLICE P3 P0 P5 10 0.25 0.10; DRIFT P1 P2 5 0.09; SPLICE P2 P5 P0 6 0.60 0.10; DRIFT P0 P2 12 0.00; BLEACH P2 0.09 0.06; LIMIT P2 52; GRAZE P5 0.05 0.04; DRIFT P4 P3 12 0.00; DRIFT P5 P3 5 0.00; MUTATE P5 0.03 0.02; MUTATE P1 0.13 0.11; DRIFT P0 P3 8 0.00; DRIFT P5 P1 16 0.00; DRIFT P1 P5 5 0.14,32,flood,lagoon,full_moon,2.72,0.0,0.0,0.0,8,6,2,3,6,2,2,1,medium,low,splice
rsp_88faeff72a0103,P3,SEED P1 BRANCH 7; SEED P5 PLATE 22; SEED P2 PLATE 30; SEED P0 BRANCH 11; DRIFT P1 P4 5 0.14; SPLICE P4 P5 P4 14 0.25 0.05; MUTATE P1 0.03 0.17; DRIFT P2 P2 3 0.09; GRAZE P1 0.00 0.04; DRIFT P2 P5 5 0.00; DRIFT P5 P2 3 0.09; SPLICE P1 P0 P5 6 0.40 0.00; BLEACH P4 0.04 0.13; SETTLE P4 0.10; GRAZE P1 0.22 0.04; GRAZE P2 0.05 0.04; DRIFT P5 P2 12 0.09; DRIFT P5 P1 3 0.00; DRIFT P1 P5 5 0.14; SPLICE P2 P0 P1 20 0.25 0.05; DRIFT P5 P4 12 0.04; SETTLE P1 0.10; GRAZE P2 0.00 0.04; DRIFT P0 P5 3 0.00; PULSE P5 PLATE 10 0.12; MUTATE P2 0.20 0.02; DRIFT P1 P5 3 0.00; DRIFT P2 P4 5 0.14,28,slack,lagoon,new_moon,0.0,0.0,0.0,0.0,11,3,2,4,2,1,1,0,medium,empty,splice
rsp_c5b7ba4695343d,P4,SEED P4 FREE 11; SEED P5 PLATE 15; SEED P3 BRANCH 30; MUTATE P5 0.07 0.06; SETTLE P5 0.04; BLEACH P3 0.00 0.00; SPLICE P3 P0 P3 6 0.75 0.10; BLEACH P5 0.09 0.13; PULSE P0 BRANCH 10 0.02; BLEACH P1 0.00 0.13; SPLICE P5 P2 P1 20 0.75 0.05; PULSE P3 FREE 4 0.02; DRIFT P3 P4 12 0.14; DRIFT P1 P0 3 0.00; MUTATE P1 0.20 0.17; SETTLE P1 0.04; SETTLE P2 0.18; SPLICE P2 P0 P2 14 0.75 0.00; DRIFT P0 P5 12 0.09; BLEACH P5 0.09 0.06; DRIFT P2 P5 16 0.09; GRAZE P3 0.05 0.10; SPLICE P4 P2 P5 20 0.25 0.05; BLEACH P4 0.09 0.13; DRIFT P2 P3 8 0.04,25,flood,lagoon,new_moon,0.0,0.0,0.0,100.0,5,4,3,1,2,2,5,0,short,empty,bleach
rsp_be2527e7859888,P5,SEED P3 BRANCH 11; SEED P4 PLATE 30; MUTATE P5 0.03 0.02; PULSE P3 BRANCH 10 0.06; PULSE P5 PLATE 10 0.06; MUTATE P3 0.20 0.06; SETTLE P5 0.18; MUTATE P4 0.03 0.06; SETTLE P5 0.30; BLEACH P0 0.09 0.00; MUTATE P0 0.20 0.11; SETTLE P3 0.18; GRAZE P2 0.22 0.00; SETTLE P3 0.18; PULSE P1 SILT 7 0.06; MUTATE P4 0.07 0.17; PULSE P5 FREE 14 0.20; SPLICE P3 P1 P5 10 0.60 0.10; PULSE P5 SILT 7 0.02; DRIFT P5 P3 8 0.14; DRIFT P1 P3 5 0.00; SPLICE P3 P1 P0 14 0.60 0.05; SPLICE P1 P1 P2 20 0.60 0.05; BLEACH P1 0.09 0.06; GRAZE P1 0.05 0.18; PULSE P5 BRANCH 10 0.02; MUTATE P0 0.07 0.02; PULSE P3 SILT 10 0.20; DRIFT P3 P4 8 0.14; PULSE P3 BRANCH 7 0.02; SPLICE P0 P4 P3 20 0.60 0.00; BLEACH P2 0.09 0.13; SPLICE P4 P4 P1 14 0.40 0.00; DRIFT P4 P0 16 0.04; SPLICE P4 P2 P1 6 0.25 0.10; SETTLE P4 0.18; GRAZE P4 0.00 0.00,37,slack,lagoon,new_moon,9.53088,69.703716,6.739251,23.557033,4,6,5,3,6,8,3,0,long,low,pulse
rsp_9b0a6b678d023a,P3,SEED P4 BRANCH 15; SEED P2 BRANCH 30; SEED P1 BRANCH 22; SPLICE P1 P5 P1 14 0.40 0.05; GRAZE P1 0.00 0.00; BLEACH P4 0.00 0.00; BLEACH P4 0.00 0.06; GRAZE P0 0.12 0.00; GRAZE P0 0.00 0.00; PULSE P4 PLATE 14 0.06; SPLICE P5 P2 P4 10 0.25 0.00; DRIFT P1 P2 3 0.09; GRAZE P1 0.22 0.00; DRIFT P1 P5 12 0.14; SPLICE P2 P0 P2 10 0.60 0.05; DRIFT P0 P1 16 0.14; PULSE P1 BRANCH 14 0.20; MUTATE P1 0.07 0.11; DRIFT P1 P4 5 0.14; SPLICE P5 P4 P5 6 0.40 0.10; SPLICE P5 P5 P1 20 0.25 0.00; BLEACH P0 0.09 0.24; SETTLE P1 0.10; LIMIT P1 26; PULSE P4 PLATE 14 0.20; MUTATE P2 0.13 0.11; GRAZE P1 0.12 0.00; MUTATE P3 0.07 0.02; SPLICE P1 P5 P4 14 0.60 0.05; BLEACH P0 0.16 0.00; SETTLE P4 0.30; PULSE P4 SILT 4 0.02; SETTLE P5 0.10; SPLICE P5 P5 P4 14 0.75 0.00; MUTATE P3 0.07 0.02; BLEACH P1 0.00 0.24; MUTATE P0 0.03 0.06,37,slack,fore_reef,full_moon,3.264,0.0,0.0,0.0,4,7,3,5,5,4,5,1,long,low,pulse
